x_m,y_m,s_m,v_mps,v_kph,gear,rpm
-59.05930119472896,0.621118036985763,242.59329928163376,32.77244179495372,117.9807904618334,1,15880.195308362956
-58.51627914560868,1.4769133473409966,243.6068369272379,33.02267126368333,118.88161654925999,2,12389.815217954552
-57.973360765978214,2.332774429593883,244.62037457284148,33.236193556365535,119.65029680291593,2,12469.926900323384
-57.43054606380065,3.1887012711840725,245.63391221844458,33.36682846654486,120.12058247956149,2,12518.939967292197
-56.887835047043154,4.044693859554172,246.6474498640476,33.34482482176901,120.04136935836844,2,12510.684393697999
-56.34522772366654,4.9007521821422415,247.66098750965048,33.14938955117651,119.33780238423545,2,12437.358802610068
-55.80272410163525,5.756876226389977,248.67452515525432,32.836331995599714,118.21079518415897,1,15911.153906776124
-55.26032418890736,6.6130659797318,249.68806280085747,32.47748267931455,116.91893764553238,1,15737.270091083195
-54.718027993443684,7.46932142960577,250.70160044645988,32.107954879749286,115.58863756709744,1,15558.211915751579
-54.17583552319957,8.325642563449037,251.71513809206365,31.73411995561233,114.24283184020439,1,15377.066682646124
-53.63374678613309,9.182029368696021,252.72867573766715,31.35582361729191,112.88096502225088,1,15193.75962928241
-53.09176179019687,10.038481832779325,253.7422133832701,30.972902126920278,111.502447656913,1,15008.211414934605
-52.54988054334444,10.89499994313337,254.75575102887325,30.585181467189287,110.10665328188144,1,14820.337717877233
-52.00810305352479,11.75158368718894,255.76928867447677,30.19247641362511,108.69291508905039,1,14630.048785847137
-51.46642932869145,12.608233052378637,256.7828263200799,29.794589496237982,107.26052218645674,1,14437.248932901086
-50.924859376788845,13.464948026132333,257.7963639656844,29.3913098339656,105.80871540227616,1,14241.83597463436
-50.38339320576688,14.321728595877175,258.80990161128693,28.982411822304883,104.33668256029758,1,14043.700592260338
-49.842030823568166,15.178574749043037,259.8234392568902,28.567653650848623,102.84355314305505,1,13842.725614268951
-49.30077223813714,16.035486473057063,260.8369769024937,28.146775622943288,101.32839224259584,1,13638.785202201014
-48.759617457416425,16.89246375534458,261.8505145480963,27.719498244148156,99.79019367893336,1,13431.743924393117
-48.2185664893459,17.74950658333273,262.86405219370005,27.28552003932475,98.22787214156911,1,13221.45569822776
-47.677619341864556,18.60661494444321,263.8775898393027,26.84451504965299,96.64025417875077,1,13007.762577288913
-47.136776022909544,19.463788826102245,264.8911274849068,26.396129950172025,95.02606782061929,1,12790.493354639359
-46.596036540418936,20.32102821573062,265.9046651305099,25.939980714933235,93.38393057375964,1,12569.461946889087
-46.055400902324436,21.178333100749114,266.9182027761129,25.47564873966014,91.71233546277651,1,12344.465515393707
-45.514869116560476,22.035703468579413,267.931740421716,25.002676309752765,90.00963471510995,1,12115.282270233238
-44.97444119105785,22.893139306641388,268.9452780673198,24.52083030015985,88.27498908057547,1,11881.799248468618
-44.43411713374644,23.750640602351268,269.9588157129224,24.030487735586263,86.50975584811054,1,11644.199140971254
-43.89389695255613,24.608207343129834,270.9723533585256,23.531375527242016,84.71295189807125,1,11402.349619996121
